Student_ID,3_Path_Q1,3_Path_Q2,3_Path_Q3,3_Path_Q4,3_Path_Qa,3_Path_Qb,1_Path_Q1,1_Path_Q2,1_Path_Q3,1_Path_Q4,1_Path_Qa,1_Path_Qb,2_Path_Q1,2_Path_Q2,2_Path_Q3,2_Path_Q4,2_Path_Qa,2_Path_Qb,4_Path_Q1,4_Path_Q2,4_Path_Q3,4_Path_Q4,4_Path_Qa,4_Path_Qb,Preferred_Career_Path
4139,6,7,8,7,6,5,8,8,7,5,5,6,5,6,8,7,5,7,5,7,7,8,6,6,1
4140,7,5,5,7,6,5,6,7,8,8,5,7,5,8,5,8,6,6,7,5,8,6,6,5,3
4141,7,8,5,7,5,7,8,7,5,6,7,7,8,7,5,8,7,5,5,7,5,6,8,8,3
4142,8,7,8,8,5,6,7,7,5,7,6,8,5,7,8,6,6,7,8,8,5,5,6,7,4
4143,7,7,8,5,7,6,8,6,8,6,6,8,8,7,5,5,7,8,8,5,5,6,5,5,4
4144,5,5,7,8,5,5,5,7,8,5,6,6,5,7,7,5,6,7,6,6,7,6,7,8,3
4145,7,7,5,6,7,5,7,5,7,5,8,8,6,7,8,5,5,8,5,6,7,6,6,7,3
4146,6,5,6,6,6,8,7,7,6,6,7,5,6,8,6,8,5,6,6,6,8,7,7,7,3
4147,7,5,5,7,5,5,8,5,6,5,5,5,6,6,5,6,7,6,8,7,8,7,5,8,3
4148,7,8,7,6,6,6,7,6,7,6,6,5,8,5,7,7,8,8,6,5,6,6,8,8,1
4149,7,6,5,7,7,7,5,5,7,6,6,7,6,8,7,8,8,5,6,5,8,8,7,7,1
4150,7,6,8,6,7,7,5,7,8,6,6,8,7,8,5,8,5,8,6,7,8,7,5,7,2
4151,7,5,8,8,7,8,6,6,8,8,6,5,8,8,6,5,6,7,5,5,8,6,7,6,4
4152,5,5,8,5,6,5,7,6,7,7,7,6,8,8,8,8,5,6,8,6,8,8,8,5,3
4153,8,8,8,7,6,8,8,5,8,5,8,8,5,7,6,6,6,7,5,6,7,8,7,8,1
4154,6,7,6,5,7,7,7,6,5,8,7,6,5,6,7,8,6,7,6,6,8,5,8,6,3
4155,5,7,7,6,8,5,5,5,5,7,6,6,5,8,8,7,5,8,8,7,5,8,7,6,1
4156,7,5,5,6,5,8,5,7,5,6,6,5,5,5,5,7,7,5,6,7,8,7,6,7,2
4157,8,6,7,7,6,6,7,5,7,5,6,6,6,5,6,7,5,6,5,8,5,5,5,5,4
4158,7,7,7,7,5,6,8,7,5,7,7,5,7,6,7,6,6,5,7,6,6,8,5,7,1
4159,5,5,5,5,7,5,5,6,6,8,7,5,5,7,8,5,8,5,7,8,7,7,7,7,3
4160,6,7,5,8,6,6,6,6,7,8,5,5,7,7,8,6,8,6,8,8,6,5,8,8,1
4161,6,5,8,5,6,6,6,5,7,7,5,7,6,6,5,7,7,7,5,7,7,8,6,8,3
4162,6,8,6,5,5,5,5,6,6,8,8,7,8,6,5,8,7,8,7,7,5,5,5,6,3
4163,6,6,7,8,6,7,5,5,7,8,6,5,5,8,8,8,7,7,8,5,7,8,6,6,1
4164,7,8,5,7,8,5,8,5,7,8,5,6,5,6,7,6,7,7,7,6,7,5,5,5,4
4165,6,7,8,8,6,7,7,5,5,5,8,8,6,7,8,7,7,6,8,8,5,6,8,7,1
4166,6,8,8,5,8,7,6,7,6,7,7,7,8,6,5,5,6,6,7,6,8,7,8,5,2
4167,7,7,6,6,5,5,6,6,7,5,7,5,6,7,5,6,8,7,5,5,6,7,6,5,4
4168,7,8,7,7,7,6,7,8,7,5,5,7,8,8,6,7,8,5,8,7,8,8,6,7,1
4169,5,7,6,6,7,8,5,7,5,7,7,7,5,7,7,7,6,5,7,6,7,8,8,8,1
4170,5,6,8,6,8,7,8,5,8,6,7,6,8,5,7,5,6,7,7,5,8,7,8,7,2
4171,8,6,6,7,8,7,6,7,8,6,5,7,7,7,5,6,8,7,5,8,8,7,6,7,1
4172,5,7,6,6,6,7,5,8,7,7,6,5,5,5,8,7,5,8,7,6,5,5,5,5,4
4173,7,5,5,7,5,8,8,6,5,8,8,6,5,5,5,7,6,8,8,5,7,8,7,7,3
4174,5,7,6,6,8,7,7,5,8,5,6,8,5,7,8,6,6,8,7,5,5,5,7,8,4
4175,5,7,6,7,8,6,7,8,7,7,7,8,7,6,8,5,7,8,8,7,7,6,6,7,3
4176,5,8,8,8,8,8,5,5,6,5,7,5,8,7,5,8,6,8,6,7,8,7,8,6,1
4177,5,8,8,6,6,7,8,7,8,8,5,7,6,7,6,5,8,5,6,5,5,5,7,5,4
4178,5,5,5,5,6,6,5,5,5,6,5,6,7,5,5,8,6,6,6,6,5,8,7,6,3
4179,5,7,8,5,7,5,8,6,6,7,5,8,8,5,5,5,8,6,7,8,5,6,6,6,3
4180,8,6,7,8,6,8,6,8,7,8,6,8,6,6,7,8,8,6,8,8,7,5,8,8,4
4181,7,6,7,6,8,8,5,8,5,5,7,6,5,8,5,7,8,8,7,5,6,7,7,5,1
4182,8,8,5,8,6,5,5,8,6,5,6,8,5,5,5,8,5,6,5,7,5,7,8,7,2
4183,8,5,7,6,7,7,6,8,6,5,6,7,6,8,7,6,6,8,6,5,5,6,7,8,4
4184,6,5,6,8,7,7,7,7,6,5,8,8,7,8,6,7,8,8,8,6,7,5,8,6,3
4185,8,6,5,7,7,7,6,6,5,5,6,6,8,5,8,6,8,8,5,8,7,8,8,7,1
4186,7,8,7,6,8,8,6,6,5,8,7,5,7,5,8,8,5,8,8,8,5,6,6,8,1
4187,6,5,5,5,7,8,6,7,5,5,7,6,6,5,6,7,8,5,7,8,8,7,7,5,3
4188,5,8,8,5,6,6,6,8,7,6,8,7,5,7,7,8,8,8,8,8,5,7,8,5,3
4189,6,6,8,5,7,5,8,5,8,7,7,8,5,7,5,6,6,7,7,7,7,5,5,7,3
4190,6,6,8,8,5,7,7,5,7,6,6,8,8,5,5,6,5,7,5,5,5,5,7,6,4
4191,8,7,8,6,8,6,6,5,8,8,7,7,8,7,7,7,5,7,7,5,6,8,8,7,1
4192,6,6,5,6,7,7,7,7,6,7,6,6,6,7,7,7,7,5,6,8,7,6,6,6,3
4193,5,8,7,7,7,8,6,6,8,5,7,5,5,6,7,8,8,8,5,6,7,5,8,5,4
4194,7,6,7,8,7,5,8,7,6,5,7,6,7,8,7,5,5,8,7,5,5,5,7,6,4
4195,8,8,8,5,7,7,6,8,6,6,8,6,8,7,5,8,7,6,8,7,7,7,8,8,3
4196,5,8,7,6,5,6,6,8,5,6,7,7,5,7,6,8,7,8,7,8,6,5,6,6,3
4197,5,8,8,8,7,6,7,7,7,5,8,6,8,8,5,6,5,8,5,7,6,6,8,7,2
4198,7,7,6,7,5,5,7,5,6,8,5,5,6,7,5,7,5,5,5,6,8,6,7,7,1
4199,8,8,7,6,5,8,7,7,6,6,6,8,5,6,5,6,8,7,7,6,8,7,7,8,2
4200,5,6,5,8,6,8,8,6,7,7,7,5,8,7,5,7,8,8,8,7,6,7,7,8,3
4201,7,5,5,7,7,8,7,8,5,6,7,7,5,7,7,6,5,5,5,6,8,5,8,8,2
4202,5,7,5,7,8,6,8,6,5,8,7,6,5,8,7,5,5,5,8,5,7,8,7,5,2
4203,7,5,5,7,8,6,8,5,7,7,8,5,8,5,7,8,7,7,7,5,7,6,5,6,3
4204,5,6,8,6,6,5,5,5,7,5,6,8,6,6,5,7,5,8,5,7,5,6,5,8,1
4205,5,5,8,5,7,5,5,8,6,7,6,6,6,7,6,8,8,5,5,6,7,8,6,5,3
4206,5,8,8,5,8,8,7,6,5,5,6,6,5,7,8,5,6,5,8,7,6,7,7,6,2
4207,7,8,6,6,8,8,6,8,5,7,6,5,7,8,7,6,7,6,7,6,6,5,5,7,1
4208,8,5,5,6,7,6,7,5,5,5,6,8,8,7,7,7,6,5,6,7,7,8,6,7,1
4209,6,8,8,8,6,5,6,6,7,8,5,7,6,7,7,5,5,8,5,7,6,6,6,8,2
4210,5,7,7,8,7,8,8,6,8,7,8,6,6,7,6,8,5,8,5,5,5,7,5,6,4
4211,6,6,5,5,6,7,6,5,7,5,7,7,6,6,6,7,5,6,5,7,8,7,5,6,3
4212,8,8,5,8,5,5,6,7,8,6,8,6,5,7,6,7,8,8,6,6,8,8,5,6,3
4213,8,5,8,8,8,8,7,8,7,6,8,8,7,8,5,6,7,6,5,7,8,5,6,8,4
4214,7,8,5,8,7,8,5,6,8,7,7,7,8,7,6,5,8,8,5,5,8,7,7,6,4
4215,8,5,5,7,8,8,7,8,6,5,5,5,5,6,6,7,8,7,6,5,6,7,5,7,1
4216,5,5,5,8,5,5,8,8,8,6,8,5,5,7,5,5,8,8,7,8,5,6,7,8,3
4217,7,8,6,7,8,8,8,8,8,6,7,5,5,8,6,8,5,5,7,7,8,8,8,5,2
4218,6,5,7,6,8,6,7,7,8,6,8,6,5,7,7,5,5,5,7,8,8,7,5,6,2
4219,7,8,7,7,8,7,5,5,7,8,5,7,8,5,6,6,7,6,6,6,7,7,5,8,1
4220,5,5,7,8,5,6,7,6,6,6,5,6,5,7,8,7,7,6,8,7,5,6,6,7,3
4221,7,8,8,6,5,5,5,8,6,8,8,6,6,5,8,6,7,5,5,8,7,6,6,8,3
4222,5,7,8,5,6,7,8,6,8,8,8,7,7,5,5,5,8,5,5,6,6,8,6,8,2
4223,8,6,6,5,8,8,8,6,8,5,8,5,6,5,8,8,7,6,8,5,7,8,8,5,1
4224,8,6,7,8,7,7,8,7,6,8,5,7,8,7,7,8,6,7,6,6,8,5,6,8,1
4225,5,5,5,8,6,7,6,8,8,5,6,8,7,7,6,5,5,6,5,8,8,7,8,7,3
4226,5,5,6,6,6,6,8,6,8,8,7,8,6,8,6,6,5,7,8,7,7,7,7,6,3
4227,6,5,8,7,8,7,8,7,7,8,6,5,5,5,5,7,5,7,6,6,6,7,7,5,2
4228,6,5,7,5,6,7,8,5,5,7,8,5,5,7,8,7,5,8,5,8,5,8,6,5,1
4229,7,5,5,5,6,5,8,8,6,6,6,8,5,5,7,5,6,8,6,5,8,7,7,6,3
4230,7,8,5,6,7,7,6,8,5,6,7,5,5,5,6,7,6,7,6,6,6,6,5,6,1
4231,5,5,8,7,5,5,7,5,6,6,8,6,6,5,6,7,6,8,5,6,8,7,8,6,3
4232,5,6,6,8,5,5,8,6,7,6,5,7,5,8,6,6,7,5,7,7,8,7,7,7,3
4233,7,7,7,5,8,8,7,5,6,7,6,7,5,8,7,7,7,5,5,7,7,5,7,5,4
4234,8,8,5,8,6,7,7,8,6,8,7,5,6,7,6,8,7,7,5,5,6,8,8,7,4
4235,5,8,8,5,5,6,6,8,8,7,6,5,6,5,6,7,5,6,8,5,8,6,7,8,3
4236,5,7,7,7,8,5,6,7,8,5,5,8,6,7,8,7,8,6,6,7,8,8,8,6,3
4237,5,7,7,7,8,6,7,5,7,7,7,5,7,6,7,5,8,5,6,8,6,8,8,8,1
4238,7,8,6,6,6,5,8,7,6,5,6,6,7,8,5,5,6,6,6,8,5,5,7,5,4
4239,8,6,5,7,7,8,8,7,7,7,7,8,7,5,7,8,5,7,5,6,6,8,6,6,2
4240,7,7,7,7,7,6,7,5,6,7,6,6,8,7,6,5,8,7,8,8,5,8,7,6,1
4241,6,6,5,6,5,5,5,5,8,7,8,7,7,7,7,7,8,8,5,6,8,7,7,7,3
4242,5,8,8,5,8,6,5,6,5,6,5,7,8,6,5,5,5,8,7,8,7,5,8,8,1
4243,7,6,7,8,6,6,8,7,5,7,6,5,7,8,7,6,5,8,5,8,5,6,7,8,1
4244,8,6,8,5,8,6,6,8,8,8,7,7,8,8,8,6,8,6,5,5,5,8,7,8,4
4245,8,8,8,8,8,6,7,8,6,5,8,6,7,7,7,8,8,7,6,5,7,6,5,7,4
4246,5,7,6,8,6,7,8,8,8,5,5,6,8,6,8,8,6,6,5,6,5,7,8,8,1
4247,6,6,7,7,5,6,6,6,7,5,6,6,8,8,6,5,6,6,6,7,8,5,6,5,4
4248,5,6,5,7,8,8,5,7,7,8,7,6,5,7,7,8,7,6,7,6,6,5,7,7,3
4249,8,8,7,6,5,6,6,7,8,6,7,6,7,6,5,7,6,6,8,7,6,8,7,8,3
4250,5,8,5,6,8,7,8,6,8,5,6,5,6,5,8,7,7,5,6,7,5,5,7,7,3
4251,5,8,7,5,6,5,5,6,7,6,6,8,5,5,7,7,8,7,6,7,7,7,6,5,3
4252,7,5,8,5,5,6,8,6,8,8,8,7,7,7,6,8,7,5,7,8,5,6,8,7,3
4253,7,6,5,7,5,5,8,8,6,7,7,6,5,5,6,5,7,7,6,6,5,6,8,5,3
4254,5,7,7,7,5,7,5,7,6,7,5,8,6,8,7,7,6,5,5,7,5,7,7,6,3
4255,7,5,5,8,5,8,7,7,6,5,5,8,5,8,7,8,7,8,6,7,7,8,8,7,3
4256,5,7,8,7,6,5,6,7,7,7,6,6,5,7,6,6,7,6,6,5,5,8,8,8,3
4257,5,7,7,6,5,7,7,7,7,5,5,5,8,7,7,5,7,5,6,7,7,8,5,7,1
4258,5,7,7,8,7,7,5,6,7,8,7,7,6,6,6,7,7,7,5,7,6,7,7,5,4
4259,7,8,8,6,5,5,7,8,7,5,5,7,6,7,7,7,5,8,6,5,8,7,5,8,3
4260,6,8,7,8,8,7,7,7,8,5,7,6,5,5,5,5,8,6,5,6,8,7,5,7,2
4261,7,6,6,6,6,8,5,7,8,8,6,7,6,8,6,5,7,6,7,5,6,7,7,8,1
4262,5,7,5,8,5,6,5,5,8,8,8,7,8,5,8,8,7,5,5,5,5,5,6,7,4
4263,8,7,7,6,6,6,7,6,7,5,5,8,6,7,8,5,6,6,8,6,6,6,6,6,1
4264,6,8,5,6,8,7,8,6,5,8,5,5,6,8,7,5,5,7,6,6,7,7,5,5,1
4265,8,7,7,5,7,6,5,6,8,7,6,8,8,7,5,5,7,5,7,8,6,6,8,6,2
4266,6,7,6,6,6,8,8,5,7,7,6,5,6,6,6,8,8,5,6,8,5,6,8,6,1
4267,6,8,8,7,8,5,6,7,8,7,7,7,8,8,7,7,5,8,8,8,8,7,5,5,4
4268,7,5,6,6,6,5,8,6,5,8,6,5,5,6,6,8,5,7,6,7,7,5,5,6,3
4269,8,8,6,5,7,7,6,8,5,8,6,7,7,5,5,6,6,6,8,6,8,5,6,7,2
4270,8,6,8,6,6,6,7,6,5,5,6,6,5,5,7,7,5,6,6,7,8,6,5,5,2
4271,6,7,7,5,7,6,8,7,8,6,8,6,6,7,6,8,5,6,8,6,5,7,6,7,3
4272,7,6,7,6,7,7,8,6,5,8,7,7,6,5,7,5,5,7,7,6,6,7,7,6,2
4273,7,6,7,8,6,5,7,6,6,6,8,7,6,7,7,8,5,7,6,6,8,8,7,6,3
4274,8,7,7,7,8,5,8,5,8,7,7,5,5,8,6,6,6,7,6,8,5,7,5,6,1
4275,5,6,8,8,5,8,6,5,7,5,7,6,7,8,6,7,6,5,6,7,8,8,5,7,3
4276,8,6,6,6,7,8,7,6,7,7,6,8,8,7,5,5,6,6,6,5,8,7,6,5,2
4277,8,6,7,7,5,7,6,8,7,6,6,6,8,7,5,5,6,7,5,5,5,6,6,8,4
4278,5,6,5,7,5,5,5,8,6,8,8,6,7,6,6,7,7,8,7,6,6,7,7,8,3
4279,8,8,6,5,6,6,5,5,6,6,8,7,5,6,5,5,7,6,6,6,7,5,7,5,2
4280,5,6,7,7,7,5,8,6,7,6,8,8,6,7,8,8,8,6,6,7,8,6,6,5,3
4281,6,5,7,6,6,7,6,8,6,6,7,5,6,8,6,8,7,5,8,5,7,7,6,6,3
4282,8,8,5,8,8,8,5,7,7,6,8,5,8,8,6,7,6,5,7,7,8,6,6,6,1
4283,5,7,8,6,6,8,7,7,5,7,6,8,8,6,5,8,7,8,8,7,8,6,7,7,3
4284,6,5,6,7,5,7,8,5,7,6,8,7,7,7,5,7,6,8,7,6,5,7,5,6,3
4285,5,7,6,8,6,6,6,5,6,5,7,6,6,8,6,8,5,5,6,5,8,7,5,8,1
4286,6,8,5,7,6,5,6,7,8,7,8,5,6,8,5,7,7,7,6,7,8,5,6,5,3
4287,8,7,5,7,5,7,8,8,8,6,5,5,8,7,8,5,7,7,6,8,8,7,5,6,3
4288,5,5,6,7,8,6,5,7,7,7,8,5,5,7,7,8,5,7,5,8,6,6,5,7,3
4289,8,5,5,5,8,6,5,8,7,5,8,5,7,7,8,7,6,7,6,8,7,5,7,5,3
4290,5,6,7,7,6,8,8,5,8,8,5,8,6,7,5,8,8,6,7,6,8,8,8,5,1
4291,5,8,8,8,6,8,8,7,8,5,5,8,8,8,8,8,5,8,6,7,8,8,6,7,1
4292,6,8,5,5,7,5,8,7,7,7,5,8,6,5,6,7,6,5,8,6,8,7,5,7,3
4293,8,8,5,7,7,8,7,8,5,8,5,7,6,6,5,5,5,7,6,5,8,8,8,8,2
4294,5,5,8,7,5,5,8,7,7,8,6,6,6,5,6,5,6,8,5,8,8,6,5,7,3
4295,7,8,8,7,7,6,7,7,8,5,7,8,8,5,6,7,7,6,7,7,6,6,6,8,1
4296,7,8,6,5,7,8,6,8,5,5,5,5,5,8,8,6,8,8,8,6,6,7,6,8,1
4297,8,6,8,6,6,8,5,8,5,8,8,6,6,7,8,6,7,7,7,6,5,6,8,7,1
4298,8,8,5,5,6,7,7,7,8,6,6,5,6,8,6,8,5,8,5,7,6,8,8,7,3
4299,5,5,6,5,5,5,8,6,5,5,7,8,6,5,7,5,6,7,5,5,7,8,6,5,3
4300,8,6,8,7,5,8,5,7,7,6,8,8,8,7,6,5,6,5,6,6,7,8,8,8,2
4301,6,8,5,7,8,6,7,5,7,6,8,7,5,7,6,7,5,7,6,5,7,8,7,8,2
4302,6,8,8,7,6,6,6,6,8,7,8,7,8,5,7,5,7,5,5,5,7,7,6,8,2
4303,8,5,8,8,5,5,8,5,6,7,8,6,8,5,8,5,8,7,5,5,8,7,6,8,3
4304,6,8,6,8,8,5,7,6,7,8,6,8,5,5,5,5,7,5,6,8,8,7,5,5,2
4305,8,6,7,5,7,6,6,7,8,7,5,5,7,7,8,5,5,6,6,7,5,5,6,7,1
4306,5,5,7,7,7,5,8,8,8,6,6,7,8,5,8,7,5,7,5,6,7,6,6,6,3
4307,8,8,8,5,5,8,5,5,8,8,7,7,7,8,8,7,6,8,5,8,8,5,6,8,3
4308,8,8,7,6,6,6,7,7,7,5,5,5,8,6,7,7,6,5,5,7,6,6,5,7,1
4309,6,7,8,5,8,5,7,7,6,5,5,6,8,7,8,6,8,5,5,7,7,7,7,5,3
4310,7,8,6,5,7,6,7,5,8,7,7,8,7,6,7,6,5,6,8,5,6,7,5,7,4
4311,7,8,8,7,7,7,7,5,8,7,7,7,6,8,8,8,6,5,7,5,8,5,8,8,4
4312,5,5,7,5,8,6,6,8,6,5,8,7,6,6,8,8,6,5,5,5,8,7,8,6,3
4313,6,6,6,6,8,8,6,7,8,6,8,6,8,7,8,7,7,6,8,5,7,6,6,7,4
4314,5,5,5,5,5,8,7,7,7,7,7,6,6,6,8,5,6,8,8,7,5,7,5,8,3
4315,8,6,8,7,7,6,7,8,6,8,8,8,5,6,7,6,6,5,7,6,5,7,6,8,2
4316,7,7,8,6,6,8,8,6,6,6,7,6,8,7,7,6,8,7,7,6,6,6,8,6,3
4317,6,7,5,7,5,5,5,8,5,7,8,5,8,5,6,7,7,7,6,7,6,8,6,7,3
4318,7,5,8,5,5,8,7,5,6,7,5,5,5,5,8,8,6,5,5,6,8,7,7,8,3
4319,8,7,6,8,6,7,5,5,6,6,7,7,5,8,6,8,6,5,6,7,7,8,7,8,1
4320,8,6,5,8,5,6,8,5,8,6,5,6,5,5,7,5,5,8,6,6,6,5,7,8,2
4321,8,5,6,8,8,5,6,5,8,6,5,7,6,6,8,5,8,7,6,6,5,6,6,5,3
4322,7,7,5,5,8,8,6,5,8,6,6,6,8,8,6,7,7,7,7,7,5,8,6,8,3
4323,5,6,6,5,5,8,6,8,8,5,7,8,8,8,6,7,8,7,7,6,5,6,8,5,3
4324,7,6,6,8,8,5,5,5,8,7,6,7,6,6,5,6,7,7,5,5,5,6,5,7,4
4325,6,6,8,6,8,5,7,7,8,7,8,7,6,7,8,5,5,5,6,7,6,6,6,6,2
4326,8,5,7,8,7,8,6,7,7,5,6,6,6,6,8,5,8,5,6,5,5,7,6,5,4
4327,6,8,8,6,7,5,6,7,6,8,5,8,7,6,5,7,8,7,8,6,7,6,7,6,3
4328,5,8,7,5,8,6,7,7,6,7,6,6,7,8,6,7,5,6,7,6,6,6,8,7,3
4329,6,7,6,5,7,5,8,5,8,8,6,8,5,7,5,5,5,5,7,5,5,6,6,5,2
4330,8,8,5,5,7,5,7,7,7,6,5,8,5,6,7,7,7,7,7,7,7,7,5,7,3
4331,7,6,5,6,6,6,5,8,6,7,5,8,5,6,7,6,6,6,8,5,7,5,7,7,1
4332,8,5,7,8,5,7,8,5,7,5,5,8,5,8,6,5,8,8,6,6,5,5,6,6,1
4333,7,7,5,8,7,8,6,5,6,8,8,7,6,5,7,7,8,5,5,6,5,6,6,5,4
4334,5,5,7,5,7,7,8,6,7,8,6,5,7,8,6,7,5,7,7,7,7,5,5,6,3
4335,8,7,6,6,7,8,6,7,5,7,6,8,7,5,8,5,7,5,8,6,5,8,8,6,2
4336,8,7,8,5,6,8,6,8,8,7,7,5,8,8,5,6,7,7,5,5,5,8,5,5,4
4337,6,5,7,5,7,8,6,6,7,8,6,5,8,6,5,7,7,8,6,5,5,5,6,5,4
4338,6,6,7,7,5,5,6,8,6,5,5,7,6,5,8,7,5,5,8,6,5,5,6,7,2
4339,5,7,7,8,5,8,5,8,6,7,8,5,6,8,5,6,8,5,7,8,8,5,5,5,4
4340,7,8,5,8,5,5,8,6,5,5,7,5,5,5,7,7,7,7,5,5,5,5,8,5,4
4341,5,6,5,8,7,6,8,7,8,7,5,7,5,5,5,7,7,5,5,8,5,5,8,5,2
4342,6,5,6,8,5,7,8,8,6,6,7,8,5,5,7,5,5,7,8,8,8,5,5,7,2
4343,6,8,8,8,6,6,8,5,6,7,8,5,6,8,8,8,7,8,5,8,7,5,7,6,1
4344,6,7,8,5,5,5,6,8,5,8,6,5,8,5,5,7,7,5,7,7,6,7,7,7,3
4345,6,7,7,7,6,8,8,6,8,6,5,8,7,5,6,6,6,7,6,8,5,5,6,5,4
4346,5,6,7,5,6,8,8,7,5,8,8,6,8,8,6,5,7,6,6,5,7,8,7,7,3
4347,8,7,5,5,8,8,7,5,6,5,6,8,5,7,7,6,6,6,8,7,8,5,6,7,3
4348,8,7,6,7,7,5,6,6,6,7,6,7,8,8,7,8,7,8,5,8,6,8,6,6,3
4349,8,5,5,6,5,8,6,5,6,8,5,8,5,5,5,5,8,5,7,5,6,6,7,8,2
4350,8,6,5,7,7,8,6,8,8,7,8,5,7,5,8,6,8,6,6,8,6,6,5,6,3
4351,5,5,5,6,5,8,5,5,6,5,5,6,6,5,6,7,7,8,8,8,6,6,8,6,3
4352,5,8,8,6,8,8,6,5,5,5,5,8,6,6,6,5,6,5,5,7,8,5,6,5,1
4353,6,7,5,6,7,7,7,6,7,5,5,6,6,5,5,7,6,5,8,6,5,6,8,5,2
4354,7,8,7,8,8,6,5,8,6,5,7,5,5,5,8,5,8,6,6,6,7,8,7,6,1
4355,7,6,6,7,6,6,6,7,7,5,5,5,8,6,7,5,8,8,8,6,8,8,8,7,1
4356,5,7,6,7,5,5,8,8,6,6,6,8,6,7,6,8,6,7,6,7,8,8,6,8,3
4357,7,8,5,8,8,6,5,8,6,7,5,6,7,6,7,7,5,5,8,7,7,8,8,6,1
4358,8,5,6,7,6,8,8,7,8,6,6,8,7,7,5,7,7,5,8,5,6,8,6,7,2
4359,8,8,8,7,6,7,8,5,6,8,7,8,6,7,5,7,6,6,7,7,5,6,7,7,1
4360,8,6,5,8,5,5,6,5,6,8,7,7,7,7,8,6,5,7,5,7,6,6,7,5,3
4361,7,5,8,8,5,5,8,5,5,8,5,5,6,8,7,7,7,8,6,6,6,6,5,8,1
4362,8,8,7,5,5,7,6,6,5,6,6,6,6,8,8,7,7,6,5,8,6,6,6,7,3
4363,5,5,6,8,8,8,7,7,6,6,8,8,5,8,5,6,6,7,5,8,7,8,7,5,3
4364,7,6,5,8,5,6,6,6,6,7,6,8,5,6,8,7,6,7,6,8,6,7,6,8,3
4365,5,7,6,8,7,6,7,8,8,7,5,8,8,6,6,8,8,8,6,8,5,7,6,5,4
4366,7,8,6,7,5,6,7,5,7,6,7,8,5,6,6,5,7,7,5,6,6,7,5,8,2
4367,8,5,5,6,5,6,5,7,6,8,7,7,6,5,8,7,7,5,8,7,7,7,6,6,3
4368,7,8,7,8,6,8,6,8,8,5,6,8,5,5,8,7,8,8,5,7,5,5,8,7,4
4369,6,7,8,8,5,5,8,6,5,6,7,8,8,8,8,6,5,5,6,8,8,6,6,7,3
4370,8,7,5,7,6,6,6,5,5,7,8,8,6,8,5,7,7,6,6,6,7,5,8,6,1
4371,7,8,6,7,5,8,5,6,8,8,5,7,6,7,5,8,7,8,7,8,8,7,5,5,1
4372,6,7,5,5,5,5,5,7,6,8,5,7,5,6,6,5,8,8,5,5,7,6,7,5,3
4373,6,8,5,6,6,8,8,5,8,8,8,8,6,6,8,5,8,6,8,8,6,7,7,6,3
4374,6,7,5,8,5,6,5,6,6,8,7,7,8,5,6,8,8,6,5,7,8,6,5,5,4
4375,8,8,6,7,5,5,8,7,7,6,8,7,7,6,7,5,7,8,7,5,5,5,6,8,4
4376,8,5,7,8,8,8,6,5,7,7,7,8,8,5,6,5,7,5,7,7,7,6,8,7,2
4377,5,5,8,6,7,7,7,8,8,6,7,7,6,7,7,6,5,5,5,6,6,7,5,6,3
4378,5,8,5,8,5,6,5,7,8,5,8,6,7,5,5,7,8,6,7,5,6,7,6,8,3
4379,6,7,5,6,5,7,6,8,5,7,5,8,7,7,6,8,7,7,6,8,8,8,5,8,3
4380,6,5,8,6,7,5,5,5,7,5,5,7,7,7,7,6,7,7,5,5,6,6,6,6,1
4381,6,5,7,6,6,5,6,8,5,5,7,6,6,7,5,5,8,8,7,6,6,7,6,6,3
4382,7,7,7,7,5,6,6,6,7,5,8,8,8,8,8,7,6,7,7,8,7,6,7,8,3
4383,5,5,5,7,6,8,8,5,8,5,6,7,8,7,5,8,7,5,7,7,6,6,8,7,3
4384,7,5,6,7,5,6,7,6,6,8,7,8,6,6,5,6,5,8,6,8,8,7,6,7,3
4385,5,8,5,7,8,6,7,5,7,6,7,8,5,7,8,6,5,6,5,8,5,8,5,7,4
4386,8,5,6,6,8,5,8,6,5,7,7,8,8,5,7,7,8,8,7,5,7,6,5,5,4
4387,6,7,8,5,8,5,7,6,6,8,6,5,7,6,7,5,8,8,5,8,8,6,7,5,3
4388,7,5,6,7,5,5,7,6,8,5,8,7,6,7,5,5,7,6,8,5,6,8,8,8,3
4389,6,5,8,6,5,7,6,8,6,6,8,8,6,7,5,7,6,7,5,8,5,8,8,8,3
4390,6,5,6,5,5,5,8,5,6,8,7,5,6,8,7,5,5,6,6,6,6,6,7,8,3
4391,7,5,5,7,6,5,6,7,6,6,8,8,8,5,8,8,8,5,8,6,5,5,7,7,3
4392,5,7,6,7,8,6,8,7,6,8,5,6,7,8,8,6,6,6,6,8,6,8,8,5,3
4393,6,7,8,8,8,5,5,8,6,6,7,7,6,6,8,8,5,7,8,8,7,8,8,5,3
4394,8,6,7,5,6,8,6,5,8,6,7,5,6,7,5,8,8,6,6,5,7,6,6,6,1
4395,7,8,8,6,8,6,7,7,8,5,5,7,5,8,7,5,6,8,6,7,6,8,5,5,1
4396,5,6,7,5,7,8,5,6,6,6,5,6,7,5,7,5,5,5,6,8,7,5,5,7,2
4397,7,6,5,7,8,5,6,7,5,7,7,8,5,6,6,6,7,8,6,7,5,5,6,6,3
